,CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Label,Churn Score,CLTV,Churn Reason,has_internet
1562,4786-UKSNZ,Clayton,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,Yes,99,5418,Competitor made better offer,No
1563,7248-VZQLC,Concord,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,Yes,72,4661,Price too high,Yes
1564,0011-IGKFF,Martinez,Male,Yes,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,Yes,99,3714,Product dissatisfaction,Yes
1565,4192-GORJT,Fremont,Male,No,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,Yes,77,4580,Service dissatisfaction,Yes
1566,6496-SLWHQ,Moraga,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,Yes,87,5960,Lack of self-service on Website,Yes
1567,9912-GVSEQ,Napa,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,Yes,86,2591,Network reliability,Yes
1568,5383-MMTWC,Oakley,Female,Yes,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,Yes,91,4819,Limited range of services,Yes
1569,7240-ETPTR,Pope Valley,Female,No,Yes,No,9,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,Yes,97,4359,Lack of affordable download/upload speed,Yes
1570,2202-CUYXZ,Dublin,Male,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,Yes,77,3086,Long distance charges,Yes
1571,5995-OIGLP,Port Costa,Male,No,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,Yes,90,3043,Extra data charges,Yes
1572,6261-RCVNS,Rodeo,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,Yes,71,2774,Price too high,Yes
1573,7951-QKZPL,Saint Helena,Female,No,Yes,No,33,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.5,Yes,77,5194,Product dissatisfaction,No
1574,3640-PHQXK,Union City,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,Yes,85,2031,Service dissatisfaction,Yes
1575,6877-LGWXO,Pleasanton,Male,Yes,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,Yes,84,3521,Lack of self-service on Website,Yes
1576,8019-ENHXU,Oakland,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,Yes,96,4624,Network reliability,Yes
1577,5167-GBFRE,Oakland,Male,Yes,No,No,4,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,Yes,72,4694,Don't know,Yes
1578,9033-EOXWV,Oakland,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,Yes,94,4149,Don't know,Yes
1579,1324-NLTJE,Emeryville,Female,Yes,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,Yes,94,3167,Don't know,Yes
1580,1522-VVDMG,Oakland,Male,No,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,Yes,90,3807,Poor expertise of online support,Yes
1581,9185-TQCVP,Albany,Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,Yes,100,4550,Poor expertise of phone support,Yes
1582,5567-WSELE,Richmond,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,Yes,87,3019,Competitor had better devices,Yes
1583,8063-RJYNF,Richmond,Male,No,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,Yes,73,2827,Competitor offered higher download speeds,Yes
1584,0687-ZVTHB,Richmond,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,Yes,68,4415,Competitor offered more data,Yes
1585,9661-ACXBS,San Rafael,Female,No,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,Yes,89,2317,Competitor made better offer,Yes
1586,3727-RJMEO,Rohnert Park,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,Yes,78,4458,Competitor had better devices,Yes
1587,6646-VRFOL,Larkspur,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,Yes,87,5860,Competitor had better devices,Yes
1588,5685-IIXLY,Novato,Female,No,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,Yes,93,4565,Competitor offered higher download speeds,Yes
1589,4250-ZBWLV,Olema,Male,No,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,Yes,65,4454,Competitor offered higher download speeds,Yes
1590,5095-AESKG,Sausalito,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,Yes,76,5646,Competitor offered higher download speeds,Yes
1591,1871-MOWRM,Woodacre,Male,No,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,Yes,87,4306,Competitor offered more data,Yes
1592,2027-OAQQC,Aptos,Female,No,No,No,43,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,Yes,92,4044,Competitor offered more data,Yes
1593,9090-SGQXL,Ben Lomond,Male,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,Yes,79,6284,Competitor offered more data,Yes
1594,6595-YGXIT,Boulder Creek,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,Yes,100,3878,Competitor made better offer,Yes
1595,9835-ZIITK,Campbell,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,Yes,74,4281,Competitor made better offer,Yes
1596,1555-DJEQW,Cupertino,Female,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,Yes,73,5947,Price too high,Yes
1597,5649-TJHOV,Davenport,Male,Yes,Yes,No,27,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,Yes,93,4564,Product dissatisfaction,Yes
1598,0519-XUZJU,Felton,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,Yes,93,3963,Service dissatisfaction,Yes
1599,6338-AVWCY,Hollister,Male,No,No,No,3,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,Yes,75,4710,Lack of self-service on Website,Yes
1600,9253-QXKBE,Morgan Hill,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,Yes,71,2233,Network reliability,Yes
1601,9445-SZLCH,Santa Clara,Female,No,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,Yes,86,4544,Limited range of services,Yes
1602,7568-PODML,Watsonville,Male,No,No,No,1,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,Yes,69,4954,Lack of affordable download/upload speed,Yes
1603,5349-IECLD,San Jose,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,Yes,87,4493,Long distance charges,Yes
1604,3945-GFWQL,San Jose,Female,No,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,Yes,89,4162,Extra data charges,Yes
1605,3797-VTIDR,San Jose,Male,No,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,Yes,90,4517,Price too high,Yes
1606,9526-BIHHD,San Jose,Male,No,No,No,1,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,Yes,74,3383,Product dissatisfaction,Yes
1607,4523-WXCEF,San Jose,Female,No,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,Yes,87,4160,Service dissatisfaction,Yes
1608,8364-TRMMK,San Jose,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,Yes,76,2876,Lack of self-service on Website,Yes
1609,3063-QFSZL,San Jose,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,Yes,70,2294,Network reliability,Yes
1610,8775-LHDJH,San Jose,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,Yes,93,2905,Don't know,Yes
1611,3097-NQYSN,San Jose,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,Yes,78,5204,Competitor had better devices,Yes
1612,3565-UNOCC,Stockton,Female,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,Yes,82,3179,Competitor offered higher download speeds,Yes
1613,9249-FXSCK,Acampo,Female,No,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,Yes,90,4861,Competitor offered more data,Yes
1614,5493-SDRDQ,Angels Camp,Male,No,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,Yes,70,4235,Competitor made better offer,Yes
1615,0871-URUWO,Sheep Ranch,Male,No,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,Yes,66,2003,Competitor had better devices,Yes
1616,9190-MFJLN,Vallecito,Male,Yes,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,Yes,68,2851,Competitor had better devices,Yes
1617,1095-JUDTC,Woodbridge,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,Yes,65,5214,Competitor offered higher download speeds,Yes
1618,0870-VEMYL,Columbia,Female,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,Yes,74,5435,Competitor offered higher download speeds,Yes
1619,5385-SUIRI,Delhi,Male,Yes,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,Yes,68,5648,Competitor offered higher download speeds,Yes
1620,3982-XWFZQ,Denair,Female,No,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,Yes,97,4873,Competitor offered more data,Yes
1621,4009-ALQFH,Groveland,Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,Yes,90,5932,Competitor offered more data,Yes
1622,3627-FCRDW,Hughson,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,Yes,81,2236,Competitor offered more data,Yes
1623,7562-GSUHK,Jamestown,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,Yes,75,5497,Competitor made better offer,Yes
1624,4903-UYAVB,Lathrop,Male,No,Yes,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.35,Yes,97,3864,Competitor made better offer,No
1625,6776-TLWOI,Livingston,Male,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,Yes,93,2158,Price too high,No
1626,4077-CROMM,Modesto,Female,No,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,Yes,68,5000,Product dissatisfaction,Yes
1627,2868-MZAGQ,Modesto,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,Yes,83,5533,Service dissatisfaction,Yes
1628,4847-QNOKA,Modesto,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,Yes,76,2632,Lack of self-service on Website,Yes
1629,6379-RXJRQ,Modesto,Male,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,Yes,92,2457,Network reliability,Yes
1630,8650-RHRKE,Oakdale,Male,No,No,No,4,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,Yes,71,4207,Limited range of services,Yes
1631,0475-RIJEP,Pinecrest,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,Yes,100,5107,Lack of affordable download/upload speed,Yes
1632,1260-TTRXI,Planada,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,Yes,87,5834,Long distance charges,Yes
1633,6328-ZPBGN,Riverbank,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,Yes,71,4074,Extra data charges,Yes
1634,4789-KWMXN,Tuolumne,Male,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,Yes,97,3344,Price too high,Yes
1635,2867-UIMSS,Vernalis,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,Yes,85,2734,Product dissatisfaction,Yes
1636,8111-RKSPX,Santa Rosa,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,Yes,89,5668,Service dissatisfaction,Yes
1637,1585-MQSSU,Santa Rosa,Male,No,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,Yes,94,5659,Lack of self-service on Website,Yes
1638,2856-NNASM,Santa Rosa,Male,Yes,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,Yes,73,3802,Network reliability,Yes
1639,8559-CIZFV,Annapolis,Male,No,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,Yes,74,5353,Don't know,Yes
1640,7547-EKNFS,Caspar,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,Yes,89,2075,Attitude of service provider,Yes
1641,6769-DYBQN,Clearlake,Male,Yes,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,Yes,71,2097,Attitude of support person,Yes
1642,4439-JMPMT,Comptche,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,Yes,71,3608,Attitude of support person,Yes
1643,2446-BEGGB,Eldridge,Female,Yes,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,Yes,83,3330,Attitude of support person,Yes
1644,1496-GGSUK,Fulton,Female,Yes,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,Yes,83,4095,Attitude of service provider,Yes
1645,2575-GFSOE,Graton,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,Yes,65,5672,Attitude of service provider,Yes
1646,2842-JTCCU,Hopland,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,Yes,72,4662,Attitude of service provider,Yes
1647,3296-SILRA,Lakeport,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,Yes,89,2426,Attitude of support person,Yes
1648,9681-OXGVC,Laytonville,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,Yes,85,5180,Competitor made better offer,Yes
1649,5180-UCIIQ,Lucerne,Male,Yes,Yes,Yes,22,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,Yes,75,2061,Moved,Yes
1650,7153-OANIO,Mendocino,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,Yes,79,5066,Moved,Yes
1651,6521-YYTYI,Navarro,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,Yes,65,2578,Moved,Yes
1652,8878-HMWBV,Nice,Male,No,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,Yes,68,5598,Competitor had better devices,Yes
1653,3751-KTZEL,Yorkville,Female,No,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,Yes,89,3706,Competitor offered higher download speeds,Yes
1654,1977-STDKI,The Sea Ranch,Female,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,Yes,76,4116,Competitor offered more data,Yes
1655,5813-UECBU,Bridgeville,Male,Yes,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,Yes,79,2583,Competitor made better offer,Yes
1656,0328-GRPMV,Burnt Ranch,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,Yes,84,3706,Competitor had better devices,Yes
1657,4342-HENTK,Garberville,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,Yes,74,2189,Competitor had better devices,Yes
1658,4195-SMMNX,Hydesville,Male,No,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,Yes,65,5627,Competitor offered higher download speeds,No
1659,6956-SMUCM,Miranda,Female,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,Yes,77,5236,Competitor offered higher download speeds,Yes
1660,3223-WZWJM,Petrolia,Male,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,Yes,85,5869,Competitor offered higher download speeds,Yes
1661,9053-JZFKV,Redway,Male,No,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,Yes,82,4495,Don't know,Yes
1662,2530-ENDWQ,Rio Dell,Female,No,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,Yes,100,4296,Competitor offered more data,Yes
1663,6615-ZGEDR,Smith River,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,Yes,90,5707,Competitor offered more data,No
1664,9250-WYPLL,Whitethorn,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,Yes,79,4600,Competitor made better offer,Yes
1665,2754-XBHTB,Amador City,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,Yes,96,3847,Competitor made better offer,Yes
1666,1597-LHYNC,Auburn,Female,Yes,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,Yes,90,4232,Price too high,Yes
1667,7055-VKGDA,Clarksburg,Male,No,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,Yes,87,4406,Product dissatisfaction,Yes
1668,0754-UKWQP,Cool,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,Yes,66,3790,Service dissatisfaction,Yes
1669,7493-TPUWZ,Diamond Springs,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,Yes,85,4243,Lack of self-service on Website,Yes
1670,1577-HKTFG,Elk Grove,Female,No,Yes,No,30,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.65,Yes,79,2486,Network reliability,No
1671,8752-STIVR,Elmira,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,Yes,69,2085,Limited range of services,Yes
1672,4558-FANTW,Fair Oaks,Female,No,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,Yes,89,5643,Lack of affordable download/upload speed,Yes
1673,8651-ENBZX,Grizzly Flats,Female,Yes,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.0,Yes,78,5507,Long distance charges,Yes
1674,7623-TRNQN,Jackson,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,Yes,72,3113,Extra data charges,Yes
1675,9330-IJWIO,Kirkwood,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,Yes,69,2008,Price too high,Yes
1676,9286-DOJGF,Lotus,Female,Yes,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,Yes,82,5165,Product dissatisfaction,Yes
1677,9661-MHUMO,Mather,Male,Yes,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,Yes,84,4478,Service dissatisfaction,Yes
1678,1842-EZJMK,Orangevale,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,Yes,82,5897,Lack of self-service on Website,Yes
1679,8079-XRJRS,Pleasant Grove,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,Yes,72,6110,Network reliability,Yes
1680,8073-IJDCM,Rescue,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.3,Yes,67,3830,Don't know,No
1681,8884-ADFVN,Roseville,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,Yes,74,2016,Don't know,Yes
1682,2720-WGKHP,Sloughhouse,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,Yes,93,5569,Don't know,Yes
1683,2869-ADAWR,Sutter Creek,Female,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,Yes,97,4880,Poor expertise of online support,Yes
1684,9894-EZEWG,Walnut Grove,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,Yes,69,5996,Poor expertise of phone support,Yes
1685,7851-FLGGQ,Wheatland,Male,No,No,No,1,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,Yes,66,3704,Competitor had better devices,Yes
1686,0637-UBJRP,Wilton,Male,No,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,Yes,77,4745,Competitor offered higher download speeds,Yes
1687,0940-OUQEC,Winters,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,Yes,77,3492,Competitor offered more data,Yes
1688,0702-PGIBZ,Dutch Flat,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,Yes,91,2777,Competitor made better offer,Yes
1689,1963-VAUKV,Kyburz,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.4,Yes,92,3663,Don't know,No
1690,3058-HJCUY,Rancho Cordova,Male,No,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,Yes,84,2098,Competitor had better devices,Yes
1691,3259-FDWOY,Elk Grove,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,Yes,81,4072,Competitor offered higher download speeds,Yes
1692,0807-ZABDG,Woodland,Female,No,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,Yes,97,4412,Competitor offered higher download speeds,Yes
1693,5748-RNCJT,Sacramento,Male,No,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,Yes,81,4859,Competitor offered higher download speeds,Yes
1694,7739-LAXOG,Sacramento,Female,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,Yes,80,3590,Competitor offered more data,Yes
1695,9776-CLUJA,Sacramento,Female,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,Yes,96,5748,Competitor offered more data,Yes
